1 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 0, 1, 0 ]
2719 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 627, 94, 51 ]
2720 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2721 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2722 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2723 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2724 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2725 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2726 / 4950: [ 0, 0, 0, 1, 0 ], [ 0, 628, 94, 51 ]
2727 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2728 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2729 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2730 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2731 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2732 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2733 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2734 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2735 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2736 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2737 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2738 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2739 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2740 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 628, 94, 51 ]
2741 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 629, 94, 51 ]
2742 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 629, 94, 51 ]
2743 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 629, 94, 51 ]
2744 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 629, 94, 51 ]
2745 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 630, 94, 51 ]
2746 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 630, 94, 51 ]
2747 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2748 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2749 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2750 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2751 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2752 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2753 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2754 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2755 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2756 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2757 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2758 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2759 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2760 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2761 / 4950: [ 0, 1, 0, 2, 0 ], [ 0, 631, 94, 51 ]
2762 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2763 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2764 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2765 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2766 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2767 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2768 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2769 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2770 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2771 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2772 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2773 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2774 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2775 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2776 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2777 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2778 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 94, 51 ]
2779 / 4950: [ 0, 2, 2, 0, 0 ], [ 0, 631, 95, 51 ]
2780 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 631, 95, 51 ]
2781 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2782 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2783 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2784 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2785 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2786 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2787 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2788 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2789 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2790 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2791 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2792 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 631, 95, 51 ]
2793 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 631, 95, 51 ]
2794 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 632, 95, 51 ]
2795 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 632, 95, 51 ]
2796 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 633, 95, 51 ]
2797 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 634, 95, 51 ]
2798 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 634, 95, 51 ]
2799 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 634, 95, 51 ]
2800 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 634, 95, 52 ]
2801 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 635, 95, 52 ]
2802 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 635, 95, 52 ]
2803 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 635, 95, 52 ]
2804 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 636, 95, 52 ]
2805 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 636, 95, 52 ]
2806 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 636, 95, 52 ]
2807 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 637, 95, 52 ]
2808 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2809 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2810 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 638, 95, 52 ]
2811 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2812 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2813 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2814 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2815 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2816 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2817 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2818 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2819 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2820 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 638, 95, 52 ]
2821 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2822 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2823 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2824 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2825 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2826 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2827 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2828 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2829 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2830 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2831 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2832 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2833 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2834 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 639, 95, 52 ]
2835 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2836 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 640, 95, 52 ]
2837 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2838 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2839 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2840 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2841 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 640, 95, 52 ]
2842 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2843 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2844 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2845 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2846 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2847 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2848 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2849 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2850 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2851 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2852 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2853 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2854 / 4950: [ 0, 1, 1, 0, 0 ], [ 0, 640, 95, 52 ]
2855 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2856 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2857 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2858 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2859 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2860 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2861 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2862 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2863 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2864 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2865 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2866 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2867 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2868 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 95, 52 ]
2869 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 640, 96, 52 ]
2870 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 640, 96, 52 ]
2871 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 641, 96, 52 ]
2872 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 641, 96, 52 ]
2873 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 641, 96, 52 ]
2874 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 641, 96, 52 ]
2875 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 641, 96, 53 ]
2876 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 641, 96, 54 ]
2877 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 641, 96, 54 ]
2878 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 641, 96, 54 ]
2879 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 641, 96, 54 ]
2880 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 641, 96, 54 ]
2881 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 641, 96, 54 ]
2882 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 642, 96, 54 ]
2883 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2884 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 643, 96, 54 ]
2885 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2886 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2887 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2888 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2889 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2890 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2891 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2892 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2893 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2894 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2895 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2896 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2897 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2898 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2899 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2900 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2901 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2902 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2903 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2904 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2905 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2906 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2907 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2908 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2909 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 96, 54 ]
2910 / 4950: [ 0, 2, 0, 2, 0 ], [ 0, 643, 96, 55 ]
2911 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2912 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2913 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2914 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2915 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2916 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 96, 55 ]
2917 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 643, 97, 55 ]
2918 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 97, 55 ]
2919 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 97, 55 ]
2920 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 643, 97, 55 ]
2921 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 97, 55 ]
2922 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 643, 97, 55 ]
2923 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 644, 97, 55 ]
2924 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 644, 97, 55 ]
2925 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 644, 97, 55 ]
2926 / 4950: [ 0, 2, 2, 0, 0 ], [ 0, 644, 98, 55 ]
2927 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 644, 98, 55 ]
2928 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 645, 98, 55 ]
2929 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 646, 98, 55 ]
2930 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 647, 98, 55 ]
2931 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 647, 98, 55 ]
2932 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 647, 98, 55 ]
2933 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 648, 98, 55 ]
2934 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 648, 98, 55 ]
2935 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 648, 98, 55 ]
2936 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 649, 98, 55 ]
2937 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 649, 98, 55 ]
2938 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 649, 98, 55 ]
2939 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 649, 98, 55 ]
2940 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 649, 99, 55 ]
2941 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2942 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2943 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2944 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2945 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2946 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2947 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2948 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2949 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2950 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 650, 99, 55 ]
2951 / 4950: [ 0, 1, 1, 2, 0 ], [ 0, 650, 99, 56 ]
2952 / 4950: [ 0, 3, 0, 1, 0 ], [ 0, 650, 99, 57 ]
2953 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 650, 99, 57 ]
2954 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 651, 99, 57 ]
2955 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 652, 99, 57 ]
2956 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 652, 99, 57 ]
2957 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 653, 99, 57 ]
2958 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 653, 99, 57 ]
2959 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 654, 99, 57 ]
2960 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 654, 99, 57 ]
2961 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 654, 99, 57 ]
2962 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 654, 99, 57 ]
2963 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 654, 100, 57 ]
2964 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 654, 101, 57 ]
2965 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 654, 101, 57 ]
2966 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 654, 101, 57 ]
2967 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2968 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2969 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2970 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2971 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2972 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2973 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 101, 57 ]
2974 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 655, 102, 57 ]
2975 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 655, 102, 57 ]
2976 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 655, 102, 57 ]
2977 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 102, 57 ]
2978 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 102, 57 ]
2979 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 655, 102, 57 ]
2980 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 656, 102, 57 ]
2981 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 656, 103, 57 ]
2982 / 4950: [ 0, 1, 2, 0, 0 ], [ 0, 656, 103, 57 ]
2983 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 656, 103, 57 ]
2984 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 656, 103, 57 ]
2985 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 656, 103, 57 ]
2986 / 4950: [ 0, 1, 0, 1, 0 ], [ 0, 656, 103, 57 ]
2987 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 657, 103, 57 ]
2988 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 657, 103, 57 ]
2989 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 657, 103, 57 ]
2990 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 657, 103, 57 ]
2991 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 657, 103, 57 ]
2992 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 658, 103, 57 ]
2993 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 658, 103, 57 ]
2994 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 658, 103, 57 ]
2995 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 658, 103, 57 ]
2996 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 658, 103, 57 ]
2997 / 4950: [ 0, 3, 1, 0, 0 ], [ 0, 658, 104, 57 ]
2998 / 4950: [ 0, 2, 1, 0, 0 ], [ 0, 658, 104, 57 ]
2999 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 658, 104, 57 ]
3000 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 658, 104, 57 ]
3001 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 658, 104, 57 ]
3002 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 658, 104, 57 ]
3003 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 658, 104, 57 ]
3004 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 659, 104, 57 ]
3005 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 659, 104, 57 ]
3006 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 659, 104, 57 ]
3007 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 659, 104, 57 ]
3008 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 660, 104, 57 ]
3009 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 660, 104, 57 ]
3010 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 660, 104, 57 ]
3011 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 660, 104, 57 ]
3012 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 661, 104, 57 ]
3013 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 661, 104, 57 ]
3014 / 4950: [ 0, 2, 0, 0, 0 ], [ 0, 661, 104, 57 ]
3015 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3016 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3017 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3018 / 4950: [ 0, 3, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3019 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3020 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3021 / 4950: [ 0, 0, 2, 0, 0 ], [ 0, 662, 104, 57 ]
3022 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3023 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3024 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3025 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 662, 104, 57 ]
3026 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 663, 104, 57 ]
3027 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 663, 104, 57 ]
3028 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 663, 104, 57 ]
3029 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 663, 104, 57 ]
3030 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 664, 104, 57 ]
3031 / 4950: [ 0, 0, 1, 0, 0 ], [ 0, 664, 104, 57 ]
3032 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 664, 104, 57 ]
3033 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 664, 104, 57 ]
3034 / 4950: [ 0, 4, 0, 0, 0 ], [ 0, 665, 104, 57 ]
3035 / 4950: [ 0, 0, 0, 0, 0 ], [ 0, 665, 104, 57 ]
