1 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 1, 0, 0 ]
2617 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1419, 99, 190 ]
2618 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1419, 99, 190 ]
2619 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1420, 99, 190 ]
2620 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1421, 99, 190 ]
2621 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1422, 99, 190 ]
2622 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1423, 99, 190 ]
2623 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1424, 99, 190 ]
2624 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1424, 99, 190 ]
2625 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1425, 99, 190 ]
2626 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1425, 99, 190 ]
2627 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1425, 99, 190 ]
2628 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1426, 99, 190 ]
2629 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1427, 99, 190 ]
2630 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1428, 99, 190 ]
2631 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1429, 99, 190 ]
2632 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1430, 99, 190 ]
2633 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1431, 99, 190 ]
2634 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1432, 99, 190 ]
2635 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1433, 99, 190 ]
2636 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1433, 99, 190 ]
2637 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1434, 99, 190 ]
2638 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1434, 99, 190 ]
2639 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1434, 99, 190 ]
2640 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1435, 99, 190 ]
2641 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1436, 99, 190 ]
2642 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1437, 99, 190 ]
2643 / 4950: [ 0, 0, 1, 0, 0 ], [ 7, 1437, 100, 190 ]
2644 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1438, 100, 190 ]
2645 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1439, 100, 190 ]
2646 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1440, 100, 190 ]
2647 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1441, 100, 190 ]
2648 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1441, 100, 190 ]
2649 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1442, 100, 190 ]
2650 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1443, 100, 190 ]
2651 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1443, 100, 190 ]
2652 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1443, 100, 190 ]
2653 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1444, 100, 190 ]
2654 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1445, 100, 190 ]
2655 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1445, 100, 190 ]
2656 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1445, 100, 190 ]
2657 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1446, 100, 190 ]
2658 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1447, 100, 190 ]
2659 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1448, 100, 190 ]
2660 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1448, 100, 190 ]
2661 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1449, 100, 190 ]
2662 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1450, 100, 190 ]
2663 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1450, 100, 190 ]
2664 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1451, 100, 190 ]
2665 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1451, 100, 190 ]
2666 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1452, 100, 190 ]
2667 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1453, 100, 190 ]
2668 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1453, 100, 190 ]
2669 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1454, 100, 190 ]
2670 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1455, 100, 190 ]
2671 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1456, 100, 190 ]
2672 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1456, 100, 190 ]
2673 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1457, 100, 190 ]
2674 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1458, 100, 190 ]
2675 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1459, 100, 190 ]
2676 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1459, 100, 190 ]
2677 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1460, 100, 190 ]
2678 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1461, 100, 190 ]
2679 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1462, 100, 190 ]
2680 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1463, 100, 190 ]
2681 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1464, 100, 190 ]
2682 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1464, 100, 190 ]
2683 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1464, 100, 190 ]
2684 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1464, 100, 190 ]
2685 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1464, 100, 190 ]
2686 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1464, 100, 191 ]
2687 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1465, 100, 191 ]
2688 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1465, 100, 191 ]
2689 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1465, 100, 191 ]
2690 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1466, 100, 191 ]
2691 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1467, 100, 191 ]
2692 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1468, 100, 191 ]
2693 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1469, 100, 191 ]
2694 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1469, 100, 192 ]
2695 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1469, 100, 192 ]
2696 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1469, 100, 192 ]
2697 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1470, 100, 192 ]
2698 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1471, 100, 192 ]
2699 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1471, 100, 192 ]
2700 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1472, 100, 192 ]
2701 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1473, 100, 192 ]
2702 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1474, 100, 192 ]
2703 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1475, 100, 192 ]
2704 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1476, 100, 192 ]
2705 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1477, 100, 192 ]
2706 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1478, 100, 192 ]
2707 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1479, 100, 192 ]
2708 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1479, 100, 192 ]
2709 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1480, 100, 192 ]
2710 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1481, 100, 192 ]
2711 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1481, 100, 192 ]
2712 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1482, 100, 192 ]
2713 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1483, 100, 192 ]
2714 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1484, 100, 192 ]
2715 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1484, 100, 192 ]
2716 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1485, 100, 192 ]
2717 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1485, 100, 192 ]
2718 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1485, 100, 192 ]
2719 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1485, 100, 192 ]
2720 / 4950: [ 0, 0, 1, 0, 0 ], [ 7, 1485, 101, 192 ]
2721 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1485, 101, 192 ]
2722 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1486, 101, 192 ]
2723 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1487, 101, 192 ]
2724 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1487, 101, 192 ]
2725 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1488, 101, 192 ]
2726 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1488, 101, 193 ]
2727 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2728 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2729 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2730 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2731 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2732 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2733 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1488, 101, 193 ]
2734 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1489, 101, 193 ]
2735 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1490, 101, 193 ]
2736 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1491, 101, 193 ]
2737 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1492, 101, 193 ]
2738 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1493, 101, 193 ]
2739 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1493, 101, 193 ]
2740 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1494, 101, 193 ]
2741 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1494, 101, 193 ]
2742 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1494, 101, 193 ]
2743 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1494, 101, 193 ]
2744 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1494, 101, 193 ]
2745 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1495, 101, 193 ]
2746 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1496, 101, 193 ]
2747 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1496, 101, 193 ]
2748 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1497, 101, 193 ]
2749 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1497, 101, 193 ]
2750 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1498, 101, 193 ]
2751 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1498, 101, 193 ]
2752 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1499, 101, 193 ]
2753 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1499, 101, 194 ]
2754 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1500, 101, 194 ]
2755 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1501, 101, 194 ]
2756 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1501, 101, 195 ]
2757 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1501, 101, 196 ]
2758 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1502, 101, 196 ]
2759 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1502, 101, 197 ]
2760 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1503, 101, 197 ]
2761 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1503, 101, 197 ]
2762 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1503, 101, 197 ]
2763 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1503, 101, 197 ]
2764 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1503, 101, 197 ]
2765 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1504, 101, 197 ]
2766 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1505, 101, 197 ]
2767 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1506, 101, 197 ]
2768 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1507, 101, 197 ]
2769 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1508, 101, 197 ]
2770 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1509, 101, 197 ]
2771 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1509, 101, 197 ]
2772 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1509, 101, 197 ]
2773 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1510, 101, 197 ]
2774 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1511, 101, 197 ]
2775 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1511, 101, 197 ]
2776 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1512, 101, 197 ]
2777 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1513, 101, 197 ]
2778 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1514, 101, 197 ]
2779 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1515, 101, 197 ]
2780 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1516, 101, 197 ]
2781 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1517, 101, 197 ]
2782 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1518, 101, 197 ]
2783 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1518, 101, 197 ]
2784 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1519, 101, 197 ]
2785 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1519, 101, 197 ]
2786 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1519, 101, 197 ]
2787 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1520, 101, 197 ]
2788 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1521, 101, 197 ]
2789 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1522, 101, 197 ]
2790 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1522, 101, 197 ]
2791 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1523, 101, 197 ]
2792 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1524, 101, 197 ]
2793 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1525, 101, 197 ]
2794 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1526, 101, 197 ]
2795 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1527, 101, 197 ]
2796 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1528, 101, 197 ]
2797 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1529, 101, 197 ]
2798 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1529, 101, 197 ]
2799 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1529, 101, 197 ]
2800 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1530, 101, 197 ]
2801 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1531, 101, 197 ]
2802 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1531, 101, 197 ]
2803 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1531, 101, 197 ]
2804 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1532, 101, 197 ]
2805 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1533, 101, 197 ]
2806 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1534, 101, 197 ]
2807 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1535, 101, 197 ]
2808 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1536, 101, 197 ]
2809 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1537, 101, 197 ]
2810 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1537, 101, 197 ]
2811 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1538, 101, 197 ]
2812 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1538, 101, 197 ]
2813 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1539, 101, 197 ]
2814 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1540, 101, 197 ]
2815 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1540, 101, 197 ]
2816 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1541, 101, 197 ]
2817 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1542, 101, 197 ]
2818 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1543, 101, 197 ]
2819 / 4950: [ 0, 0, 1, 0, 0 ], [ 7, 1543, 102, 197 ]
2820 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1544, 102, 197 ]
2821 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1545, 102, 197 ]
2822 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1546, 102, 197 ]
2823 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1546, 102, 197 ]
2824 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1547, 102, 197 ]
2825 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1548, 102, 197 ]
2826 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1549, 102, 197 ]
2827 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1550, 102, 197 ]
2828 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1551, 102, 197 ]
2829 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1551, 102, 197 ]
2830 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1551, 102, 197 ]
2831 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1551, 102, 197 ]
2832 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1551, 102, 197 ]
2833 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1551, 102, 198 ]
2834 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1552, 102, 198 ]
2835 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1552, 102, 198 ]
2836 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1552, 102, 199 ]
2837 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1553, 102, 199 ]
2838 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1554, 102, 199 ]
2839 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1555, 102, 199 ]
2840 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1556, 102, 199 ]
2841 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1557, 102, 199 ]
2842 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1558, 102, 199 ]
2843 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1558, 102, 199 ]
2844 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1559, 102, 199 ]
2845 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1560, 102, 199 ]
2846 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1561, 102, 199 ]
2847 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1562, 102, 199 ]
2848 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1563, 102, 199 ]
2849 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1564, 102, 199 ]
2850 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1564, 102, 199 ]
2851 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1564, 102, 200 ]
2852 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1565, 102, 200 ]
2853 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1565, 102, 201 ]
2854 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1565, 102, 201 ]
2855 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1565, 102, 202 ]
2856 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1565, 102, 203 ]
2857 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1565, 102, 204 ]
2858 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1565, 102, 205 ]
2859 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1566, 102, 205 ]
2860 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1566, 102, 205 ]
2861 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1566, 102, 206 ]
2862 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1566, 102, 207 ]
2863 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1566, 102, 208 ]
2864 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1566, 102, 209 ]
2865 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1567, 102, 209 ]
2866 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 210 ]
2867 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 102, 210 ]
2868 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 102, 210 ]
2869 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 211 ]
2870 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 102, 211 ]
2871 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1567, 102, 212 ]
2872 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 213 ]
2873 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 214 ]
2874 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 102, 214 ]
2875 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 215 ]
2876 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 216 ]
2877 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 217 ]
2878 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 218 ]
2879 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 102, 219 ]
2880 / 4950: [ 0, 0, 1, 0, 0 ], [ 7, 1567, 103, 219 ]
2881 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 220 ]
2882 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 103, 220 ]
2883 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 221 ]
2884 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 222 ]
2885 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 223 ]
2886 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 224 ]
2887 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1567, 103, 225 ]
2888 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1567, 103, 225 ]
2889 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1568, 103, 225 ]
2890 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1568, 103, 226 ]
2891 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1568, 103, 227 ]
2892 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1568, 103, 228 ]
2893 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1568, 103, 229 ]
2894 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1568, 103, 229 ]
2895 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1569, 103, 229 ]
2896 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1569, 103, 229 ]
2897 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1569, 103, 230 ]
2898 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1569, 103, 231 ]
2899 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1569, 103, 232 ]
2900 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1569, 103, 233 ]
2901 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1569, 103, 234 ]
2902 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1570, 103, 234 ]
2903 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1571, 103, 234 ]
2904 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1572, 103, 234 ]
2905 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1572, 103, 235 ]
2906 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1572, 103, 236 ]
2907 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1572, 103, 237 ]
2908 / 4950: [ 0, 1, 0, 0, 0 ], [ 7, 1573, 103, 237 ]
2909 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 238 ]
2910 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1573, 103, 238 ]
2911 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 239 ]
2912 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 240 ]
2913 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1573, 103, 241 ]
2914 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 242 ]
2915 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 243 ]
2916 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 244 ]
2917 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 245 ]
2918 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1573, 103, 245 ]
2919 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 246 ]
2920 / 4950: [ 0, 0, 0, 0, 0 ], [ 7, 1573, 103, 246 ]
2921 / 4950: [ 0, 0, 0, 0, 1 ], [ 7, 1573, 103, 247 ]
2922 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 248 ]
2923 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 249 ]
2924 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 250 ]
2925 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 251 ]
2926 / 4950: [ 0, 0, 0, 1, 0 ], [ 7, 1573, 103, 252 ]
